procedure_name_en,property_type_id,property_type_en,property_sub_type_id,property_sub_type_en,property_usage_en,reg_type_id,reg_type_en,area_id,area_name_en,building_name_en,project_number,project_name_en,master_project_en,nearest_landmark_en,nearest_metro_en,nearest_mall_en,rooms_en,has_parking,procedure_area,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,instance_year,instance_month,instance_day,meter_sale_price,procedure_area_clipped
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Sadaf 7,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,2 B/R,1,119.96,1.0,1.0,0.0,2015.0,6.0,22.0,4993.33,119.96
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,Cricket Tower,1299.0,CRICKET TOWER,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,45.45,1.0,1.0,0.0,2018.0,3.0,20.0,9218.92,45.45
Sell,1,Land,60.0,Unknown,Commercial,1,Existing Properties,307,Al Safouh First,Unknown,1046.0,Unknown,Sufouh Gardens,Burj Al Arab,Dubai Internet City,Mall of the Emirates,Unknown,0,1546.93,2.0,1.0,0.0,2015.0,4.0,15.0,22625.46,1546.93
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,P-04,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,Studio,0,45.0,1.0,1.0,0.0,2013.0,9.0,18.0,6888.89,45.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Sadaf 4,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,PENTHOUSE,1,207.89,1.0,1.0,0.0,2023.0,10.0,26.0,18519.41,207.89
Sell,3,Unit,42.0,Office,Commercial,1,Existing Properties,390,Burj Khalifa,BLVD PLAZA T1,1311.0,BD BOULEVARD PLAZA,DownTown Dubai,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Office,1,313.41,1.0,1.0,0.0,2020.0,11.0,16.0,20181.23,313.41
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA CROWN TOWER,1046.0,Unknown,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,2 B/R,1,125.14,1.0,1.0,0.0,2021.0,6.0,24.0,10148.63,125.14
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,232,Mirdif,Multaqa Avenue 3,1835.0,MIRDIF HILLS- AL MULTAQA AVENUE,Unknown,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,1 B/R,1,70.88,1.0,1.0,0.0,2021.0,6.0,14.0,11840.36,70.88
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,334,Al Jadaf,MONTAGE,3212.0,MONTAGE,Jaddaf Waterfront,Dubai International Airport,Al Jadaf Metro Station,Dubai Mall,2 B/R,1,86.85,1.0,0.0,0.0,2015.0,6.0,22.0,19945.19,86.85
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,MARINA SHORES,2425.0,MARINA SHORES,Dubai Marina,Burj Al Arab,Dubai Marina,Marina Mall,2 B/R,1,106.61,1.0,2.0,0.0,2022.0,12.0,15.0,30558.93,106.61
Lease to Own Registration,3,Unit,60.0,Flat,Residential,1,Existing Properties,526,Business Bay,LOFTS T CENT,1046.0,Unknown,DownTown Dubai,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,64.09,2.0,2.0,2.0,2017.0,12.0,18.0,19113.75,64.09
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,414,Al Barshaa South Second,BELLA ROSE,2099.0,BELLA ROSE,Dubai Science Park,Motor City,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Studio,1,53.62,2.0,1.0,0.0,2015.0,6.0,22.0,9697.87,53.62
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,231,Al Mamzer,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Al Qiyadah Metro Station,Unknown,Unknown,0,1412.13,1.0,1.0,0.0,2015.0,6.0,22.0,1076.39,1412.13
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,ELITE 10 SPORTS RESIDENCE - 1,1607.0,ELITE 10 SPORTS RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1 B/R,1,73.14,1.0,1.0,0.0,2015.0,6.0,22.0,6787.28,73.14
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,ZANZEBEEL 2,1046.0,Unknown,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,2 B/R,1,131.27,1.0,1.0,0.0,2009.0,1.0,27.0,27492.1,131.27
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA DIAMOND 6 (A),1046.0,Unknown,Dubai Marina,Burj Al Arab,Dubai Marina,Marina Mall,1 B/R,1,66.33,1.0,1.0,0.0,2015.0,6.0,22.0,7161.16,66.33
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,230,Abu Hail,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Salah Al Din Metro Station,Unknown,Unknown,0,134.52,1.0,1.0,0.0,2011.0,7.0,18.0,2899.2,134.52
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA DIAMOND 4,1046.0,Unknown,Dubai Marina,Burj Al Arab,Dubai Marina,Marina Mall,1 B/R,1,62.64,1.0,2.0,0.0,2016.0,11.0,14.0,13090.68,62.64
Lease to Own Registration Pre-Registration,3,Unit,42.0,Office,Commercial,0,Off-Plan Properties,390,Burj Khalifa,BLVD PLAZA T1,1311.0,BD BOULEVARD PLAZA,DownTown Dubai,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Office,1,313.41,2.0,2.0,2.0,2015.0,6.0,22.0,38712.51,313.41
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,K-08,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,Studio,0,46.0,1.0,1.0,0.0,2012.0,2.0,28.0,3369.57,46.0
Sell,1,Land,60.0,Unknown,Multi-Use,1,Existing Properties,334,Al Jadaf,Unknown,1046.0,Unknown,Sama Al Jadaf,Downtown Dubai,Creek Metro Station,Dubai Mall,Unknown,0,1049.99,1.0,1.0,0.0,2009.0,1.0,27.0,18298.51,1049.99
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1046.0,Unknown,Meadows 1,Sports City Swimming Academy,Damac Properties,Marina Mall,Unknown,0,527.04,1.0,1.0,0.0,2015.0,6.0,22.0,2327.72,527.04
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA RESIDENCE B,1046.0,Unknown,Dubai Marina,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,1 B/R,1,67.17,1.0,1.0,0.0,2015.0,6.0,22.0,9304.75,67.17
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,OCEAN HEIGHTS,431.0,OCEAN HEIGHTS,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,1 B/R,0,96.8,1.0,2.0,0.0,2016.0,4.0,13.0,14462.81,96.8
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,AL SEEF 1,42.0,ALSEEF I,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,5 B/R,1,706.61,1.0,1.0,0.0,2009.0,5.0,20.0,3989.9,706.61
Sell,3,Unit,23.0,Shop,Commercial,1,Existing Properties,330,Marsa Dubai,DORRA BAY,1046.0,Unknown,Dubai Marina,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,Shop,1,93.27,1.0,1.0,0.0,2017.0,4.0,20.0,33018.86,93.27
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA ARCADE,948.0,MARINA ARCADE,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,2 B/R,1,112.94,1.0,1.0,0.0,2015.0,6.0,22.0,17770.5,112.94
Lease to Own Registration,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Sadaf 4,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,PENTHOUSE,1,207.89,2.0,2.0,2.0,2015.0,6.0,22.0,11063.54,207.89
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,CAYAN TOWER,130.0,CAYAN TOWER,Dubai Marina,Burj Al Arab,Marina Towers,Marina Mall,1 B/R,1,72.87,1.0,1.0,0.0,2009.0,4.0,15.0,18965.83,72.87
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,X-18,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,0,96.0,2.0,1.0,0.0,2015.0,6.0,22.0,6041.67,96.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,351,Al Thanyah Third,LINKS WEST T1,1046.0,Unknown,The Greens,Burj Al Arab,Nakheel Metro Station,Marina Mall,1 B/R,0,83.43,1.0,1.0,0.0,2015.0,6.0,22.0,13184.71,83.43
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,OASIS TOWER ONE,501.0,OASIS TOWER ONE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,54.66,1.0,1.0,0.0,2025.0,7.0,23.0,11159.9,54.66
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,P-01,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,Studio,0,45.0,1.0,2.0,0.0,2009.0,3.0,16.0,6666.67,45.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,351,Al Thanyah Third,GOLF TOWERS T1,1046.0,Unknown,The Greens,Burj Al Arab,Nakheel Metro Station,Marina Mall,2 B/R,1,117.89,1.0,1.0,0.0,2009.0,3.0,31.0,8133.75,117.89
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,526,Business Bay,LOFTS T CENT,1046.0,Unknown,DownTown Dubai,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,83.2,1.0,1.0,0.0,2015.0,6.0,22.0,16646.63,83.2
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,232,Mirdif,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Etisalat Metro Station,City Centre Mirdif,4 B/R,0,420.27,1.0,1.0,0.0,2023.0,1.0,27.0,9660.46,420.27
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,Lakeside,16.0,LAKESIDE RESIDENCE,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,1 B/R,1,65.84,1.0,1.0,0.0,2013.0,5.0,21.0,10417.68,65.84
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,409,Al Barshaa South Third,SUNRISE LEGEND,2173.0,SUNRISE LEGEND,Arjan,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,2 B/R,1,131.01,1.0,4.0,0.0,2022.0,4.0,25.0,8416.18,131.01
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Amwaj 4,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,2 B/R,1,128.35,1.0,1.0,0.0,2015.0,6.0,22.0,13634.59,128.35
Sell,3,Unit,42.0,Office,Commercial,1,Existing Properties,341,Trade Center First,LATIFA TOWER,614.0,LATIFA TOWER,Unknown,Burj Khalifa,Emirates Towers Metro Station,Dubai Mall,Office,1,132.51,1.0,1.0,0.0,2018.0,5.0,16.0,17346.76,132.51
Lease to Own Registration,4,Villa,4.0,Villa,Residential,1,Existing Properties,350,Al Thanyah Fifth,Unknown,1046.0,Unknown,Jumeirah Islands,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,4 B/R,0,988.01,2.0,2.0,2.0,2007.0,7.0,19.0,2429.13,988.01
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1045.0,Emirates Living - Springs 8,Springs - 3,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,2 B/R,0,172.51,1.0,1.0,0.0,2015.0,6.0,22.0,8666.16,172.51
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,351,Al Thanyah Third,G R TRAVO A,1046.0,Unknown,The Greens,Burj Al Arab,Dubai Internet City,Marina Mall,1 B/R,1,79.25,1.0,2.0,0.0,2009.0,1.0,27.0,8932.34,79.25
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,DANA 1,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,2 B/R,1,104.14,1.0,1.0,0.0,2024.0,2.0,22.0,5809.49,104.14
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,Lakeside,16.0,LAKESIDE RESIDENCE,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,2 B/R,1,107.1,1.0,2.0,0.0,2013.0,5.0,21.0,10121.38,107.1
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,390,Burj Khalifa,City Center Residences,2359.0,City Center Residences,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,69.83,1.0,1.0,0.0,2025.0,9.0,30.0,34011.17,69.83
Sell,3,Unit,23.0,Shop,Commercial,1,Existing Properties,350,Al Thanyah Fifth,LAKE TERRACE,438.0,LAKE TERRACE,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,Shop,1,44.75,2.0,1.0,0.0,2017.0,4.0,17.0,16759.78,44.75
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,OASIS TOWER ONE,501.0,OASIS TOWER ONE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,2 B/R,1,102.93,1.0,1.0,0.0,2021.0,6.0,29.0,6023.51,102.93
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,409,Al Barshaa South Third,RESORTZ RESIDENCE BLOCK 1,1852.0,Resortz Residence,Arjan,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,Studio,1,43.66,1.0,1.0,0.0,2017.0,6.0,22.0,11452.13,43.66
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,Al NOUJOUM TOWER,567.0,BURJ AL NUJOOM,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Studio,1,41.21,1.0,1.0,0.0,2015.0,6.0,22.0,11479.42,41.21
Lease to Own Registration,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,YANSOON 4,1046.0,Unknown,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,2 B/R,1,137.5,2.0,2.0,2.0,2010.0,11.0,22.0,13642.82,137.5
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,IRIS BLUE,1046.0,Unknown,Dubai Marina,Burj Al Arab,Dubai Marina,Marina Mall,2 B/R,1,127.4,1.0,1.0,0.0,2012.0,9.0,20.0,15698.59,127.4
Sell,1,Land,60.0,Unknown,Residential,1,Existing Properties,298,Al Warqa Third,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Unknown,0,1116.04,14.0,1.0,0.0,2011.0,6.0,22.0,1451.56,1116.04
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,EAGLE HEIGHTS,712.0,EAGLE HEIGHTS,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1 B/R,1,74.23,1.0,2.0,0.0,2015.0,6.0,22.0,6062.24,74.23
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Sadaf 7,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,1 B/R,1,112.56,1.0,2.0,0.0,2008.0,2.0,18.0,3988.98,112.56
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,410,Palm Jumeirah,TANZANITE,1040.0,TIARA RESIDENCE,Palm Jumeirah,Burj Al Arab,Knowledge Village,Marina Mall,1 B/R,1,120.4,1.0,2.0,0.0,2010.0,5.0,20.0,18915.88,120.4
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,Burj Views Tower C,1451.0,BURJ VIEWS,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,84.54,1.0,1.0,0.0,2015.0,6.0,22.0,21291.7,84.54
Sell,3,Unit,101.0,Hotel Apartment,Hospitality ,1,Existing Properties,330,Marsa Dubai,Jumeirah Gate Tower 2,1790.0,Jumeirah Gate,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,3 B/R,1,179.05,1.0,1.0,0.0,2015.0,6.0,22.0,68137.39,179.05
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,409,Al Barshaa South Third,SUNRISE LEGEND,2173.0,SUNRISE LEGEND,Arjan,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,1 B/R,1,75.18,1.0,1.0,0.0,2025.0,12.0,29.0,12237.3,75.18
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,232,Mirdif,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Unknown,0,696.77,1.0,1.0,0.0,2015.0,6.0,22.0,4736.14,696.77
Lease to Own Registration,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Amwaj 4,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,3 B/R,1,170.77,4.0,2.0,2.0,2015.0,6.0,22.0,9369.33,170.77
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,Blvd Heights T1,1561.0,BLVD HEIGHTS,DownTown Dubai,Burj Khalifa,Business Bay Metro Station,Dubai Mall,2 B/R,1,145.61,1.0,1.0,0.0,2024.0,11.0,28.0,25410.34,145.61
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,526,Business Bay,LOFTS,1046.0,Unknown,DownTown Dubai,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,84.93,1.0,1.0,0.0,2015.0,6.0,22.0,19427.76,84.93
Sell,4,Villa,60.0,Unknown,Commercial,1,Existing Properties,233,Hor Al Anz,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Abu Baker Al Siddique Metro Station,Unknown,Unknown,0,272.25,7.0,1.0,0.0,2015.0,6.0,22.0,8080.81,272.25
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Sadaf 8,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,4 B/R,1,252.01,1.0,1.0,0.0,2015.0,2.0,16.0,4761.72,252.01
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,K-01,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,Studio,0,45.0,1.0,1.0,0.0,2013.0,9.0,24.0,6444.44,45.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,GREEN LAKES S2,1046.0,Unknown,Jumeirah Lakes Towers,Burj Al Arab,Damac Properties,Marina Mall,2 B/R,1,140.84,1.0,1.0,0.0,2015.0,6.0,22.0,10650.38,140.84
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,312,Muhaisanah First,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Etisalat Metro Station,City Centre Mirdif,Unknown,0,1393.55,2.0,1.0,0.0,2004.0,1.0,21.0,592.01,1393.55
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Beauport X1,1046.0,Unknown,Dubai Marina,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,1 B/R,1,89.0,1.0,1.0,0.0,2015.0,6.0,22.0,9369.53,89.0
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,ROYALE RESIDENCE 1,477.0,ROYALE RESIDENCE1,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,43.86,1.0,2.0,0.0,2015.0,12.0,21.0,10753.65,43.86
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,K-03,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,Studio,0,45.0,1.0,1.0,0.0,2019.0,3.0,26.0,4777.78,45.0
Sell,1,Land,60.0,Unknown,Residential,1,Existing Properties,303,Um Suqaim First,Unknown,1046.0,Unknown,Unknown,Burj Al Arab,Noor Bank Metro Station,Mall of the Emirates,Unknown,0,1207.74,7.0,1.0,0.0,2004.0,5.0,17.0,2235.58,1207.74
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1050.0,Emirates Living - Springs 11,Springs - 1,Sports City Swimming Academy,Damac Properties,Marina Mall,3 B/R,0,255.21,1.0,1.0,0.0,2015.0,6.0,22.0,8620.35,255.21
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,CONCORDE TOWER 1,883.0,CONCORDE TOWER,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,1 B/R,1,72.72,1.0,1.0,0.0,2015.0,6.0,22.0,6875.69,72.72
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,ARMADA  3,1260.0,ARMADA TOWERS,Jumeirah Lakes Towers,Burj Al Arab,Marina Mall Metro Station,Marina Mall,1 B/R,1,74.09,1.0,2.0,0.0,2015.0,6.0,22.0,11944.93,74.09
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,ELITE RESIDENCES 2,333.0,ELITE II SPORTS RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Dubai Internet City,Marina Mall,1 B/R,1,85.82,1.0,1.0,0.0,2013.0,9.0,16.0,9536.24,85.82
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,HERA TOWER,336.0,Hera Tower,Dubai Sports City,Sports City Swimming Academy,Dubai Internet City,Marina Mall,2 B/R,1,112.58,1.0,1.0,0.0,2025.0,8.0,14.0,10214.96,112.58
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,Elite 9 Sports Residence,1542.0,ELITE 9 SPORTS RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1 B/R,1,64.62,1.0,1.0,0.0,2024.0,3.0,21.0,9749.3,64.62
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,ZANZEBEEL 4,1046.0,Unknown,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,109.35,1.0,1.0,0.0,2010.0,10.0,18.0,14872.37,109.35
Sell,3,Unit,42.0,Office,Commercial,1,Existing Properties,330,Marsa Dubai,Marina Plaza,1312.0,DM MARINA PLAZA,Dubai Marina,Burj Al Arab,Marina Mall Metro Station,Marina Mall,Office,1,346.43,1.0,1.0,0.0,2015.0,6.0,22.0,25975.93,346.43
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,Giovanni Boutique Suites,531.0,GIOVANNI BOUTIQUE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,41.66,1.0,1.0,0.0,2015.0,6.0,22.0,14215.55,41.66
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,371,Al Safouh Second,ICONIC,2865.0,ICONIC,Site A,Burj Al Arab,Dubai Internet City,Mall of the Emirates,2 B/R,1,154.21,1.0,1.0,0.0,2025.0,6.0,19.0,38347.21,154.21
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,RED RESIDENCE,848.0,RED RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Dubai Internet City,Marina Mall,1 B/R,1,70.38,1.0,1.0,0.0,2022.0,11.0,14.0,4973.0,70.38
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,U-10,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,Studio,0,45.0,1.0,1.0,0.0,2015.0,6.0,17.0,8155.56,45.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,U-02,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,Studio,0,45.0,1.0,1.0,0.0,2012.0,3.0,28.0,3733.33,45.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,M-07,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,Studio,0,44.0,1.0,1.0,0.0,2015.0,6.0,22.0,7386.36,44.0
Sell - Pre registration,3,Unit,101.0,Hotel Apartment,Hospitality ,0,Off-Plan Properties,390,Burj Khalifa,Address Residences Sky View,1338.0,THE ADDRESS RESIDENCE - SKY VIEW,DownTown Dubai,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,3 B/R,1,185.66,1.0,1.0,0.0,2015.0,6.0,22.0,25672.19,185.66
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,CAYAN TOWER,130.0,CAYAN TOWER,Dubai Marina,Burj Al Arab,Marina Towers,Marina Mall,2 B/R,1,141.33,1.0,1.0,0.0,2015.0,6.0,22.0,19104.22,141.33
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,351,Al Thanyah Third,TNARO,1459.0,TANARO,The Greens,Burj Al Arab,Nakheel Metro Station,Marina Mall,2 B/R,1,199.56,1.0,1.0,0.0,2015.0,6.0,22.0,11174.02,199.56
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,ZANZEBEEL 2,1046.0,Unknown,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,7.36,1.0,1.0,0.0,2015.0,6.0,22.0,13298.04,30.606
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,351,Al Thanyah Third,Unknown,1046.0,Unknown,Lakes - Hattan II,Burj Al Arab,Nakheel Metro Station,Marina Mall,Unknown,0,1164.07,2.0,2.0,0.0,2015.0,6.0,22.0,12026.77,1164.07
