transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,source_dataset,actual_worth_was_missing,procedure_area_was_missing,meter_sale_price_was_missing,rent_value_was_missing,meter_rent_price_was_missing,instance_year,instance_month,instance_day
1-11-2013-15564,11,1,مبايعات,Sales,بيع,Sell,2013-05-20,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,410,نخلة جميرا,Palm Jumeirah,تنزانايت,TANZANITE,1040.0,تيارا ريزيدنس,TIARA RESIDENCE,Palm Jumeirah,نخلة جميرا,برج العرب,Burj Al Arab,قرية المعرفة,Knowledge Village,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,222.22,5000000,22500.23,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2013.0,5.0,20.0
1-11-2013-2043,11,1,مبايعات,Sales,بيع,Sell,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,410,نخلة جميرا,Palm Jumeirah,تنزانايت,TANZANITE,1040.0,تيارا ريزيدنس,TIARA RESIDENCE,Palm Jumeirah,نخلة جميرا,برج العرب,Burj Al Arab,قرية المعرفة,Knowledge Village,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,210.52,3555555,16889.39,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
3-9-2015-390,9,3,هبات,Gifts,هبه,Grant,2015-04-30,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,410,نخلة جميرا,Palm Jumeirah,تنزانايت,TANZANITE,1040.0,تيارا ريزيدنس,TIARA RESIDENCE,Palm Jumeirah,نخلة جميرا,برج العرب,Burj Al Arab,قرية المعرفة,Knowledge Village,مارينا مول,Marina Mall,غرفتين,2 B/R,1,77.9,1928493,24756.01,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,4.0,30.0
1-11-2012-19032,11,1,مبايعات,Sales,بيع,Sell,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,410,نخلة جميرا,Palm Jumeirah,تنزانايت,TANZANITE,1040.0,تيارا ريزيدنس,TIARA RESIDENCE,Palm Jumeirah,نخلة جميرا,برج العرب,Burj Al Arab,قرية المعرفة,Knowledge Village,مارينا مول,Marina Mall,غرفة,1 B/R,1,120.68,2150000,17815.71,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2019-5114,11,1,مبايعات,Sales,بيع,Sell,2019-05-27,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,410,نخلة جميرا,Palm Jumeirah,تنزانايت,TANZANITE,1040.0,تيارا ريزيدنس,TIARA RESIDENCE,Palm Jumeirah,نخلة جميرا,برج العرب,Burj Al Arab,قرية المعرفة,Knowledge Village,مارينا مول,Marina Mall,غرفة,1 B/R,1,120.68,2000000,16572.75,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2019.0,5.0,27.0
1-11-2024-50614,11,1,مبايعات,Sales,بيع,Sell,2024-12-30,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,410,نخلة جميرا,Palm Jumeirah,تنزانايت,TANZANITE,1040.0,تيارا ريزيدنس,TIARA RESIDENCE,Palm Jumeirah,نخلة جميرا,برج العرب,Burj Al Arab,قرية المعرفة,Knowledge Village,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,111.11,2751674,24765.32,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2024.0,12.0,30.0
2-13-2018-5918,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,2018-07-23,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,410,نخلة جميرا,Palm Jumeirah,تنزانايت,TANZANITE,1040.0,تيارا ريزيدنس,TIARA RESIDENCE,Palm Jumeirah,نخلة جميرا,برج العرب,Burj Al Arab,قرية المعرفة,Knowledge Village,مارينا مول,Marina Mall,غرفتين,2 B/R,1,155.8,3700585,23752.15,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2018.0,7.0,23.0
1-11-2024-50000,11,1,مبايعات,Sales,بيع,Sell,2024-12-25,4,فيلا,Villa,4.0,فيلا,Villa,سكني,Residential,1,العقارات القائمة,Existing Properties,410,نخلة جميرا,Palm Jumeirah,Unknown,Unknown,1041.0,زعبيل سراي,ZABEEL SARAY,Palm Jumeirah,نخلة جميرا,برج العرب,Burj Al Arab,مساكن شاطئ الجميرا,Jumeirah Beach Resdency,مارينا مول,Marina Mall,أربع غرف,4 B/R,0,436.06,17000000,38985.46,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2024.0,12.0,25.0
3-9-2023-2304,9,3,هبات,Gifts,هبه,Grant,2023-03-28,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ايميريتس كراون آر,EMIRATES CROWN  R,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفة,1 B/R,0,21.67,393363,18152.43,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2023.0,3.0,28.0
1-11-2010-9853,11,1,مبايعات,Sales,بيع,Sell,2010-06-24,3,وحدة,Unit,68.0,مخزن,Store,تخزين,Storage,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ايميريتس كراون آر,EMIRATES CROWN  R,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,مخزن,Store,0,2.61,16848,6455.17,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2010.0,6.0,24.0
1-110-2011-2309,110,1,مبايعات,Sales,تسجيل إيجارة تنتهى بالتملك,Lease to Own Registration,2011-09-26,3,وحدة,Unit,68.0,مخزن,Store,تخزين,Storage,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ايميريتس كراون آر,EMIRATES CROWN  R,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,مخزن,Store,0,2.61,16848,6455.17,1259412.0,8456.15,2.0,2.0,2.0,transactions,0,0,0,1,1,2011.0,9.0,26.0
1-11-2010-10618,11,1,مبايعات,Sales,بيع,Sell,,3,وحدة,Unit,68.0,مخزن,Store,تخزين,Storage,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ايميريتس كراون آر,EMIRATES CROWN  R,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,مخزن,Store,0,2.61,16848,6455.17,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2020-6778,11,1,مبايعات,Sales,بيع,Sell,2020-08-27,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,اميرتس كراون تاور,EMIRATES CROWN TOWER,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,360.53,2520000,6989.71,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2020.0,8.0,27.0
3-9-2014-52,9,3,هبات,Gifts,هبه,Grant,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,اميرتس كراون تاور,EMIRATES CROWN TOWER,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,360.82,6500000,18014.52,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2011-7130,11,1,مبايعات,Sales,بيع,Sell,2011-04-26,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,اميرتس كراون تاور,EMIRATES CROWN TOWER,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفتين,2 B/R,1,242.83,2270218,9349.0,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2011.0,4.0,26.0
1-11-2023-34083,11,1,مبايعات,Sales,بيع,Sell,2023-10-23,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,اميرتس كراون تاور,EMIRATES CROWN TOWER,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفتين,2 B/R,1,228.67,2450000,10714.13,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2023.0,10.0,23.0
1-11-2020-6141,11,1,مبايعات,Sales,بيع,Sell,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,اميرتس كراون تاور,EMIRATES CROWN TOWER,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,360.67,2769170,7677.85,1259412.0,8456.15,1.0,2.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2025-39325,11,1,مبايعات,Sales,بيع,Sell,2025-09-25,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,اميرتس كراون تاور,EMIRATES CROWN TOWER,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,360.53,5200003,14423.22,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2025.0,9.0,25.0
2-13-2024-29370,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,اميرتس كراون تاور,EMIRATES CROWN TOWER,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,360.53,1725000,4784.62,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2009-220777,11,1,مبايعات,Sales,بيع,Sell,2009-12-23,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,اميرتس كراون تاور,EMIRATES CROWN TOWER,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,360.94,2913855,8072.96,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2009.0,12.0,23.0
2-13-2017-10233,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,اميرتس كراون تاور,EMIRATES CROWN TOWER,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,360.63,1520000,4214.85,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2022-12993,11,1,مبايعات,Sales,بيع,Sell,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,اميرتس كراون تاور,EMIRATES CROWN TOWER,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,360.53,4450000,12342.94,1259412.0,8456.15,1.0,2.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2010-8027,11,1,مبايعات,Sales,بيع,Sell,2010-05-27,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,اميرتس كراون تاور,EMIRATES CROWN TOWER,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,360.6,2400000,6655.57,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2010.0,5.0,27.0
1-11-2009-220516,11,1,مبايعات,Sales,بيع,Sell,2009-12-21,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,اميرتس كراون تاور,EMIRATES CROWN TOWER,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,360.6,2678580,7428.12,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2009.0,12.0,21.0
1-11-2005-1486,11,1,مبايعات,Sales,بيع,Sell,2005-06-20,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,338,القوز الاولى,Al Goze First,Unknown,Unknown,1046.0,Unknown,Unknown,Unknown,Unknown,وسط مدينة دبي,Downtown Dubai,محطة مترو الخليج التجاري,Business Bay Metro Station,مول دبي,Dubai Mall,Unknown,Unknown,0,329.81,950000,2880.45,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2005.0,6.0,20.0
2-14-2012-81,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,2012-02-14,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 9,السهول 9,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,Unknown,Unknown,0,527.01,2580625,4896.73,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2012.0,2.0,14.0
2-13-2015-886,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 9,السهول 9,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,Unknown,Unknown,0,526.89,4934154,9364.68,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2010-7504,11,1,مبايعات,Sales,بيع,Sell,2010-05-17,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,351,الثنيه الثالثة,Al Thanyah Third,Unknown,Unknown,1046.0,Unknown,Unknown,Lakes - Hattan I,البحيرات - حتان 1,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,Unknown,Unknown,0,675.78,7300000,10802.33,1259412.0,8456.15,1.0,2.0,0.0,transactions,0,0,0,1,1,2010.0,5.0,17.0
1-11-2019-11874,11,1,مبايعات,Sales,بيع,Sell,2019-12-26,2,مبنى,Building,60.0,Unknown,Unknown,صناعي /  تجاري / سكني,Industrial / Commercial / Residential,1,العقارات القائمة,Existing Properties,309,القوز الصناعيه الثالثه,Al Goze Industrial Third,Unknown,Unknown,1046.0,Unknown,Unknown,Unknown,Unknown,برج العرب,Burj Al Arab,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,مول الإمارات,Mall of the Emirates,Unknown,Unknown,0,37427.83,80600000,2153.48,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2019.0,12.0,26.0
1-11-2021-19073,11,1,مبايعات,Sales,بيع,Sell,2021-10-27,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,داماك هايتس,DAMAC HEIGHTS,430.0,داماك هايتس,DAMAC HEIGHTS,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,ابراج مارينا,Marina Towers,مارينا مول,Marina Mall,غرفتين,2 B/R,1,140.9,1880000,13342.8,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2021.0,10.0,27.0
1-102-2014-11329,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,2014-09-24,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,330,مرسى دبي,Marsa Dubai,داماك هايتس,DAMAC HEIGHTS,430.0,داماك هايتس,DAMAC HEIGHTS,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,ابراج مارينا,Marina Towers,مارينا مول,Marina Mall,غرفة,1 B/R,1,89.64,2070600,23099.06,1259412.0,8456.15,1.0,2.0,0.0,transactions,0,0,0,1,1,2014.0,9.0,24.0
2-810-2018-657,810,2,رهون,Mortgages,تسجيل اجارة تمويلية,Lease Finance Registration,2018-06-28,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,داماك هايتس,DAMAC HEIGHTS,430.0,داماك هايتس,DAMAC HEIGHTS,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,ابراج مارينا,Marina Towers,مارينا مول,Marina Mall,غرفتين,2 B/R,1,124.48,1560000,12532.13,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2018.0,6.0,28.0
1-102-2017-4367,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,2017-03-20,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,330,مرسى دبي,Marsa Dubai,داماك هايتس,DAMAC HEIGHTS,430.0,داماك هايتس,DAMAC HEIGHTS,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,ابراج مارينا,Marina Towers,مارينا مول,Marina Mall,أربع غرف,4 B/R,1,259.5,6884800,26531.02,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2017.0,3.0,20.0
1-11-2019-1581,11,1,مبايعات,Sales,بيع,Sell,2019-02-20,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,داماك هايتس,DAMAC HEIGHTS,430.0,داماك هايتس,DAMAC HEIGHTS,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,ابراج مارينا,Marina Towers,مارينا مول,Marina Mall,غرفتين,2 B/R,1,163.9,2238700,13658.94,1259412.0,8456.15,2.0,1.0,0.0,transactions,0,0,0,1,1,2019.0,2.0,20.0
1-11-2024-45764,11,1,مبايعات,Sales,بيع,Sell,2024-11-26,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,داماك هايتس,DAMAC HEIGHTS,430.0,داماك هايتس,DAMAC HEIGHTS,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,ابراج مارينا,Marina Towers,مارينا مول,Marina Mall,غرفتين,2 B/R,1,132.37,2706170,20443.98,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2024.0,11.0,26.0
1-102-2015-2751,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,330,مرسى دبي,Marsa Dubai,داماك هايتس,DAMAC HEIGHTS,430.0,داماك هايتس,DAMAC HEIGHTS,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,ابراج مارينا,Marina Towers,مارينا مول,Marina Mall,غرفة,1 B/R,1,89.63,2068992,23083.7,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
3-9-2023-1833,9,3,هبات,Gifts,هبه,Grant,2023-03-14,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,داماك هايتس,DAMAC HEIGHTS,430.0,داماك هايتس,DAMAC HEIGHTS,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,ابراج مارينا,Marina Towers,مارينا مول,Marina Mall,غرفتين,2 B/R,1,151.6,3025105,19954.52,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2023.0,3.0,14.0
